

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
368.477  000.029  000.029: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim_yank_with_context/plugin/vim_yank_with_context.vim
368.948  000.087  000.087: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-commentary/plugin/commentary.vim
369.532  000.161  000.161: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/switch.vim/plugin/switch.vim
370.150  000.207  000.207: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-surround/plugin/surround.vim
370.649  000.104  000.104: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-rails/plugin/rails.vim
371.699  000.487  000.487: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-abolish/plugin/abolish.vim
372.724  000.181  000.181: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-test/autoload/test.vim
373.171  001.063  000.882: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-test/plugin/test.vim
373.396  000.026  000.026: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/nvim-colorizer.lua/plugin/colorizer.vim
374.176  000.078  000.078: require('colorizer/nvim')
374.307  000.130  000.130: require('colorizer/trie')
374.429  001.024  000.816: require('colorizer')
375.015  000.054  000.054: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-maximizer/plugin/maximizer.vim
375.249  000.096  000.096: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/editorconfig.lua
375.361  000.007  000.007: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/gzip.vim
375.417  000.005  000.005: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/health.vim
375.516  000.058  000.058: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/man.lua
375.579  000.007  000.007: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/matchit.vim
375.639  000.006  000.006: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/matchparen.vim
375.698  000.008  000.008: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/netrwPlugin.vim
375.827  000.052  000.052: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/nvim.lua
375.972  000.088  000.088: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/rplugin.vim
376.070  000.031  000.031: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/shada.vim
376.143  000.005  000.005: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/spellfile.vim
376.217  000.007  000.007: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/tarPlugin.vim
376.269  000.005  000.005: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/tohtml.vim
376.319  000.009  000.009: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/tutor.vim
376.366  000.007  000.007: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/plugin/zipPlugin.vim
377.080  000.046  000.046: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/ultisnips/after/plugin/UltiSnips_after.vim
377.151  000.002  000.002: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-matchup/after/plugin/matchit.vim
377.238  000.014  000.014: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/ctrlsf.vim/after/plugin/ctrlsf.vim
377.434  000.096  000.096: require('cmp_cmdline')
377.452  000.145  000.049: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/cmp-cmdline/after/plugin/cmp_cmdline.lua
377.610  000.058  000.058: require('cmp_omni')
377.617  000.096  000.038: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/cmp-omni/after/plugin/cmp_omni.lua
377.766  000.058  000.058: require('cmp-spell')
377.771  000.089  000.031: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/cmp-spell/after/plugin/cmp-spell.lua
377.954  000.064  000.064: require('cmp_path')
377.962  000.097  000.033: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/cmp-path/after/plugin/cmp_path.lua
378.378  000.073  000.073: require('cmp_buffer.timer')
378.381  000.155  000.082: require('cmp_buffer.buffer')
378.384  000.224  000.069: require('cmp_buffer.source')
378.385  000.272  000.048: require('cmp_buffer')
378.394  000.309  000.037: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/cmp-buffer/after/plugin/cmp_buffer.lua
378.659  000.070  000.070: require('cmp_nvim_lsp.source')
378.661  000.137  000.068: require('cmp_nvim_lsp')
378.667  000.177  000.040: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
379.269  000.021  000.021: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/ultisnips/plugin/UltiSnips.vim
379.472  000.067  000.067: require('cmp_nvim_ultisnips.treesitter')
379.735  000.044  000.044: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/cmp-nvim-ultisnips/autoload/cmp_nvim_ultisnips.vim
379.762  000.998  000.866: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/cmp-nvim-ultisnips/after/plugin/cmp_nvim_ultisnips.lua
379.798  374.397  074.017: require('setup_lazy')
380.505  000.042  000.042: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/syntax/synload.vim
380.585  000.326  000.285: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/syntax/syntax.vim
380.719  000.920  000.593: require('options')
380.723  375.523  000.049: sourcing /Users/bartoszmaka/.config/nvim/init.lua
380.727  000.798: sourcing vimrc file(s)
380.879  000.019  000.019: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/filetype.nvim/filetype.vim
381.163  000.055  000.055: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/filetype.lua
381.241  000.440: inits 3
385.193  003.952: reading ShaDa
388.323  000.083  000.083: require('illuminate.util')
388.406  000.081  000.081: require('illuminate.config')
388.479  000.071  000.071: require('illuminate.reference')
388.482  000.330  000.095: require('illuminate.highlight')
388.490  001.226  000.896: require('illuminate.engine')
388.614  000.110  000.110: require('illuminate')
388.690  001.611  000.275: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-illuminate/plugin/illuminate.vim
389.963  000.119  000.119: require('ibl.utils')
389.967  000.212  000.093: require('ibl.config')
390.109  000.071  000.071: require('ibl.indent')
390.114  000.145  000.074: require('ibl.hooks')
390.115  000.458  000.101: require('ibl.highlights')
390.177  000.061  000.061: require('ibl.autocmds')
390.243  000.065  000.065: require('ibl.inlay_hints')
390.307  000.062  000.062: require('ibl.virt_text')
390.576  000.203  000.203: require('ibl.scope_languages')
390.577  000.269  000.067: require('ibl.scope')
390.581  001.674  000.758: require('ibl')
390.599  001.735  000.061: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/indent-blankline.nvim/after/plugin/commands.lua
391.543  000.257  000.257: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-projectionist/autoload/projectionist.vim
396.489  003.073  003.073: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-fugitive/autoload/fugitive.vim
417.571  000.214  000.214: require('editorconfig')
417.849  000.201  000.201: require('filetype.mappings.extensions')
418.012  000.161  000.161: require('filetype.mappings.literal')
419.134  001.121  001.121: require('filetype.mappings.function')
419.524  000.335  000.335: require('filetype.mappings.complex')
421.731  000.195  000.195: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/ftplugin/make.vim
423.499  000.302  000.302: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/indent/make.vim
423.964  000.081  000.081: require('ts_context_commentstring.utils')
423.969  000.233  000.152: require('ts_context_commentstring.internal')
427.003  000.515  000.515: require('ts_context_commentstring.integrations.vim_commentary')
448.061  000.044  000.044: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-matchup/autoload/matchup/ts_engine.vim
448.449  000.103  000.103: require('treesitter-matchup.compat')
448.563  000.112  000.112: require('treesitter-matchup.third-party.query')
448.683  000.088  000.088: require('treesitter-matchup.third-party.lru')
448.807  000.122  000.122: require('treesitter-matchup.util')
448.897  000.089  000.089: require('treesitter-matchup.third-party.utils')
448.913  000.819  000.304: require('treesitter-matchup.internal')
449.205  000.014  000.014: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-matchup/autoload/matchup/re.vim
449.941  000.319  000.319: sourcing /Users/bartoszmaka/.local/share/nvim/lazy/vim-matchup/autoload/matchup/util.vim
452.536  000.135  000.135: require('nvim-treesitter.locals')
452.541  000.238  000.104: require('illuminate.providers.treesitter')
453.235  056.654: opening buffers
453.471  000.237: BufEnter autocommands
453.473  000.002: editing files in windows
454.381  000.740  000.740: require('alpha.themes.dashboard')
454.601  000.137  000.137: require('alpha')
454.608  000.226  000.089: require('alpha.term')
455.101  000.082  000.082: require('illuminate.providers.lsp')
455.188  000.079  000.079: require('illuminate.providers.regex')
455.440  000.839: VimEnter autocommands
459.505  004.066: UIEnter autocommands
459.965  000.099  000.099: sourcing /opt/homebrew/Cellar/neovim/0.9.5/share/nvim/runtime/autoload/provider/clipboard.vim
459.970  000.365: before starting main loop
460.409  000.439: first screen update
460.411  000.002: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.015  000.015: --- NVIM STARTING ---
000.413  000.398: event init
000.854  000.441: early init
001.154  000.300: locale set
001.267  000.113: init first window
013.979  012.711: inits 1
013.994  000.016: window checked
014.084  000.090: parsing arguments
014.818  000.036  000.036: require('vim.shared')
014.900  000.035  000.035: require('vim._options')
014.901  000.080  000.045: require('vim._editor')
014.903  000.212  000.095: require('vim._init_packages')
014.905  000.609: init lua interpreter
015.307  000.402: expanding arguments
015.324  000.017: inits 2
015.589  000.265: init highlight
